ogfId;municipalType;municipalName;municipalAreaExtentType;municipalNamePrefix;municipalNameShortform;upperTierMunicipality;geometry
319586196;Lower Tier Municipality;TOWN OF COBOURG;Water;TOWN OF;COBOURG;COUNTY OF NORTHUMBERLAND;POLYGON ((-78.12092810551326 43.95692469588438, -78.13060980876237 43.95841949571408, -78.1457169135371 43.957310894843815, -78.15180551533744 43.95541959423933, -78.16212111882653 43.95733549411413, -78.16386831933465 43.95669429392333, -78.16384541910082 43.95405429346086, -78.16467691921531 43.952264593109376, -78.16461611964375 43.95748799402923, -78.16708812039231 43.95692709382005, -78.1655774197516 43.95513369357283, -78.16827812056668 43.95448909333877, -78.16766782016252 43.95207019294137, -78.16550821940402 43.95134089290999, -78.1681332203089 43.95202809291317, -78.16878172066744 43.95377169319029, -78.19154082818214 43.955873692539996, -78.2013523312932 43.95528549199708, -78.20846553338964 43.95300979127873, -78.06293205929445 43.63181484109276, -77.9760782313656 43.63182394492963, -78.12092810551326 43.95692469588438))
319585938;Lower Tier Municipality;TOWN OF COBOURG;Mainland;TOWN OF;COBOURG;COUNTY OF NORTHUMBERLAND;POLYGON ((-78.12092810551326 43.95692469588438, -78.12594400809502 43.96818369763707, -78.12864620898996 43.968460397564776, -78.12619150824777 43.969034797775386, -78.1387419146653 43.9966623020617, -78.14628071683252 43.99359270118578, -78.1609979214893 43.99256360034618, -78.17078112420475 43.987461299012935, -78.1864303288086 43.9823341974122, -78.20687593512883 43.97920119594583, -78.20287603311534 43.97077729464746, -78.21519013683195 43.967850993581735, -78.20846553338964 43.95300979127873, -78.2013523312932 43.95528549199708, -78.19154082818214 43.955873692539996, -78.16878172066744 43.95377169319029, -78.1681332203089 43.95202809291317, -78.16550821940402 43.95134089290999, -78.16766782016252 43.95207019294137, -78.16827812056668 43.95448909333877, -78.1655774197516 43.95513369357283, -78.16708812039231 43.95692709382005, -78.16461611964375 43.95748799402923, -78.16467691921531 43.952264593109376, -78.16386831933465 43.95669429392333, -78.16212111882653 43.95733549411413, -78.15180551533744 43.95541959423933, -78.1457169135371 43.957310894843815, -78.13060980876237 43.95841949571408, -78.12092810551326 43.95692469588438))
