ogfId;municipalType;municipalName;municipalAreaExtentType;municipalNamePrefix;municipalNameShortform;upperTierMunicipality;geometry
319585786;Single Tier Municipality;CITY OF HAMILTON;Water;CITY OF;HAMILTON;;POLYGON ((-79.62229412275285 43.225747098543735, -79.58213581808178 43.31904351693644, -79.72840476007238 43.26801300112401, -79.79108698289474 43.30181750419369, -79.8016625858227 43.29694030283875, -79.80436448694832 43.30002130325786, -79.80019238587306 43.30285880395393, -79.80451378770341 43.30812690468422, -79.80467538796871 43.310577905110065, -79.81219259059458 43.313348805249746, -79.83859449822921 43.30492140252933, -79.84422319975651 43.30197980174684, -79.84481599976941 43.29997770136521, -79.84840240096928 43.30069850132542, -79.84752780063066 43.29999620124203, -79.85143060177994 43.29899110088233, -79.86822110600095 43.28639879787263, -79.87429070795805 43.28678319765741, -79.88329301026035 43.28048719612395, -79.8816521100429 43.28394699681239, -79.88622061151013 43.28417159663888, -79.88724881228492 43.28930509749858, -79.8807605102493 43.28953899784277, -79.88150251059062 43.29075279802277, -79.88356211135691 43.29205159815622, -79.88284141097903 43.290342597887715, -79.8856741118295 43.28980309766017, -79.88666221231048 43.29172159795321, -79.8906103129521 43.28475439653705, -79.88923771224275 43.281616596046284, -79.89010931235822 43.27977909568064, -79.89277221319794 43.279732895548186, -79.89713111507498 43.285402996347294, -79.89872081528148 43.282005395672336, -79.9053504173292 43.28140269525622, -79.90785771797677 43.2797246948424, -79.9070896175122 43.27719619443116, -79.91125611888764 43.277830194348695, -79.91141341883205 43.27662519412829, -79.91263061929112 43.277464994219955, -79.92347302249527 43.27483009324754, -79.92520132284406 43.27255929276528, -79.93273222509931 43.271071992150404, -79.931184124525 43.270112092053, -79.93631552600156 43.268412991512754, -79.9281954235499 43.2697868921351, -79.92858902380094 43.27123139237215, -79.92536982285735 43.27210149267646, -79.92635392311554 43.27148949252221, -79.92703962304888 43.268245191916485, -79.93085852414106 43.266903291500746, -79.9290193235752 43.26709339162029, -79.92664772291188 43.26809759190864, -79.92588342297874 43.27162919256892, -79.9158397200418 43.274424793532475, -79.92041652134654 43.272766393025435, -79.91936902089253 43.27136979282734, -79.92143952160839 43.27205569285195, -79.91938502081808 43.270460592665785, -79.9226034215834 43.267555392001675, -79.90144381543065 43.27384649410237, -79.90345471581743 43.27098419350225, -79.89671871413671 43.27616919473377, -79.89614401375499 43.273885294356646, -79.89327561271313 43.272362794221216, -79.89454441234427 43.26354179260156, -79.89402941210987 43.26272629248133, -79.89292941254962 43.27174729412852, -79.89337791332106 43.27894629538077, -79.88971631222708 43.279703095685555, -79.88402840974793 43.271957894581085, -79.87186750565226 43.26918209465724, -79.8768546074247 43.2713832948141, -79.87410720661003 43.272022595055326, -79.8757692072608 43.27344369522915, -79.87112190573549 43.27283979533908, -79.86943800495033 43.26995949490808, -79.86739030442631 43.27138899525642, -79.86933800515763 43.27269579539682, -79.86745850470827 43.27437019578067, -79.86169180287668 43.27432199604099, -79.86125040284257 43.27553309627585, -79.8628468033168 43.27517079613734, -79.86233180325702 43.27635439637071, -79.86093300278498 43.27602519637767, -79.86148200281237 43.274346796055156, -79.86010350242468 43.27490939621897, -79.86042480263764 43.27618219642913, -79.86219090323738 43.276640996427965, -79.86148470314586 43.27815589672887, -79.85304750016353 43.27462269649717, -79.85249260010353 43.27594989675782, -79.85457740081168 43.2764928967567, -79.84985069923017 43.27553599680771, -79.85167109942275 43.271133095943895, -79.84912629898817 43.27539379681635, -79.84512509764426 43.27452509684908, -79.84650839778443 43.27110809618004, -79.84435209738444 43.27435509685501, -79.84140659639488 43.27371289687866, -79.84275079653295 43.270412896232095, -79.84035139603989 43.2734771968861, -79.83392399380932 43.271259596793094, -79.83323849345797 43.26972189655288, -79.82602669252695 43.28525189963658, -79.81559558890436 43.281630799481746, -79.81371798838363 43.28248479972027, -79.81142018751326 43.28085759953931, -79.804675785332 43.28036289976572, -79.80806578568841 43.272123798149856, -79.80999168633788 43.27257089813938, -79.81134178667998 43.27158539790211, -79.8113215867646 43.272629798087905, -79.81195368683758 43.27116869779985, -79.8124532871322 43.272731598053234, -79.81254178709362 43.27196719791385, -79.81185998678664 43.270924697761096, -79.80999308633207 43.27249879812654, -79.80798618563361 43.27178449809354, -79.80855548574787 43.271025097932586, -79.81091698602073 43.26556599685643, -79.80989838585072 43.267320197214374, -79.81196028609267 43.26259619628219, -79.80328578487945 43.2802267998063, -79.798774283343 43.27900869980071, -79.80054848351783 43.27456129893108, -79.7983618831828 43.27867119976019, -79.79670638262111 43.27824889976245, -79.8014043831152 43.26682619752212, -79.79881418261542 43.27051449829547, -79.79777888225048 43.27009289826902, -79.80075838249572 43.26206499670925, -79.79766598211498 43.26894819807164, -79.79772398225809 43.27038039832249, -79.79877918261312 43.270615898315064, -79.79756308248312 43.27354819889066, -79.79461318167778 43.275038999291745, -79.79243788085202 43.27347639911634, -79.79376028098302 43.27016749846914, -79.7921907807766 43.273509999133786, -79.78669207866983 43.26933639865072, -79.78919527891767 43.26306869742469, -79.78568627833039 43.26910049865572, -79.78158977694788 43.2681384986759, -79.78497487782431 43.265878298118345, -79.78222427663549 43.26223809760169, -79.77366177391764 43.26220079799306, -79.77272147368996 43.26300979818001, -79.77570427495183 43.266643698684796, -79.78545307851897 43.27211469920014, -79.79275648155908 43.28043130033241, -79.79413308228324 43.283732400852564, -79.79046038122608 43.28496330124124, -79.79639458411917 43.29656080301686, -79.79884178492176 43.296865702956865, -79.79042298262625 43.30115310410708, -79.79418408354663 43.29803230338001, -79.7803514773273 43.2770037003028, -79.76193546969 43.256337397499394, -79.7490221648037 43.24722119648394, -79.74243666254063 43.24520389643205, -79.73244475941765 43.24572329698769, -79.70673755039 43.23562059638867, -79.69455324656106 43.23602239702434, -79.68215814245401 43.23398929723774, -79.66566123651583 43.22582899655372, -79.6570833335818 43.223360396512504, -79.65021713138617 43.22315329679319, -79.6285843249937 43.228586998757116, -79.62287612297152 43.2261410985868, -79.62678222401173 43.223838197997694, -79.62398962306855 43.22317439800891, -79.62384102321415 43.225405698411755, -79.62229412275285 43.225747098543735))
319585684;Single Tier Municipality;CITY OF HAMILTON;Mainland;CITY OF;HAMILTON;;MULTIPOLYGON (((-79.91837473086872 43.388602813572504, -80.03385337475318 43.47070652259478, -80.08383388743421 43.43510601398033, -80.07858698426323 43.4181162112397, -80.20644052289693 43.397208301523925, -80.18929011270124 43.34352289288598, -80.24857873056794 43.33350378831952, -80.20057260453714 43.21066476890946, -79.99230193205693 43.13471906521678, -79.7539636493841 43.05051496130627, -79.70981334445786 43.15573888206777, -79.65826002710793 43.14398288235931, -79.62220882276928 43.226250198636954, -79.62398962306855 43.22317439800891, -79.62660432402436 43.2246374981478, -79.62488462346228 43.22444569819315, -79.62480402355715 43.225840398444376, -79.62420322335663 43.225725098451655, -79.62432002341791 43.226005598496066, -79.62327552307843 43.2259119985277, -79.62287612297152 43.2261410985868, -79.6285843249937 43.228586998757116, -79.65021713138617 43.22315329679319, -79.6570833335818 43.223360396512504, -79.66566123651583 43.22582899655372, -79.68215814245401 43.23398929723774, -79.69455324656106 43.23602239702434, -79.70673755039 43.23562059638867, -79.73244475941765 43.24572329698769, -79.74243666254063 43.24520389643205, -79.7490221648037 43.24722119648394, -79.76193546969 43.256337397499394, -79.7803514773273 43.2770037003028, -79.79418408354663 43.29803230338001, -79.79042298262625 43.30115310410708, -79.79884178492176 43.296865702956865, -79.79639458411917 43.29656080301686, -79.79046038122608 43.28496330124124, -79.79413308228324 43.283732400852564, -79.79275648155908 43.28043130033241, -79.78545307851897 43.27211469920014, -79.77570427495183 43.266643698684796, -79.77272147368996 43.26300979818001, -79.77366177391764 43.26220079799306, -79.78222427663549 43.26223809760169, -79.78497487782431 43.265878298118345, -79.78158977694788 43.2681384986759, -79.78568627833039 43.26910049865572, -79.78919527891767 43.26306869742469, -79.78669207866983 43.26933639865072, -79.7921907807766 43.273509999133786, -79.79376028098302 43.27016749846914, -79.79243788085202 43.27347639911634, -79.79461318167778 43.275038999291745, -79.79756308248312 43.27354819889066, -79.79877918261312 43.270615898315064, -79.79772398225809 43.27038039832249, -79.7975533821419 43.26966729820414, -79.79766598211498 43.26894819807164, -79.80048238243074 43.26232329676781, -79.80064808245912 43.26204589671097, -79.80075838249572 43.26206499670925, -79.79777888225048 43.27009289826902, -79.79881418261542 43.27051449829547, -79.8014043831152 43.26682619752212, -79.79670638262111 43.27824889976245, -79.7983618831828 43.27867119976019, -79.80054848351783 43.27456129893108, -79.798774283343 43.27900869980071, -79.80328578487945 43.2802267998063, -79.80399458507651 43.279909899717246, -79.80695968537951 43.27260229828604, -79.80851198570895 43.27073649788357, -79.81110458590541 43.26355979649256, -79.81170128601192 43.26261139629693, -79.81196028609267 43.26259619628219, -79.81095118593745 43.26448559666359, -79.80989838585072 43.267320197214374, -79.81087808596128 43.26502499676246, -79.81091698602073 43.26556599685643, -79.80855548574787 43.271025097932586, -79.80798618563361 43.27178449809354, -79.80999308633207 43.27249879812654, -79.81069978648216 43.271650897943594, -79.81185998678664 43.270924697761096, -79.81254178709362 43.27196719791385, -79.8124532871322 43.272731598053234, -79.81195368683758 43.27116869779985, -79.8113215867646 43.272629798087905, -79.81134178667998 43.27158539790211, -79.80999168633788 43.27257089813938, -79.80806578568841 43.272123798149856, -79.804675785332 43.28036289976572, -79.81142018751326 43.28085759953931, -79.81371798838363 43.28248479972027, -79.81559558890436 43.281630799481746, -79.82602669252695 43.28525189963658, -79.83323849345797 43.26972189655288, -79.83392399380932 43.271259596793094, -79.84035139603989 43.2734771968861, -79.84275079653295 43.270412896232095, -79.84140659639488 43.27371289687866, -79.84435209738444 43.27435509685501, -79.84650839778443 43.27110809618004, -79.84512509764426 43.27452509684908, -79.84912629898817 43.27539379681635, -79.85167109942275 43.271133095943895, -79.84985069923017 43.27553599680771, -79.85457740081168 43.2764928967567, -79.85249260010353 43.27594989675782, -79.85304750016353 43.27462269649717, -79.86148470314586 43.27815589672887, -79.86219090323738 43.276640996427965, -79.86042480263764 43.27618219642913, -79.86010350242468 43.27490939621897, -79.86148200281237 43.274346796055156, -79.86093300278498 43.27602519637767, -79.86233180325702 43.27635439637071, -79.86169180287668 43.27432199604099, -79.86745850470827 43.27437019578067, -79.86933800515763 43.27269579539682, -79.86739030442631 43.27138899525642, -79.86943800495033 43.26995949490808, -79.87112190573549 43.27283979533908, -79.8757692072608 43.27344369522915, -79.87410720661003 43.272022595055326, -79.8768546074247 43.2713832948141, -79.8713614055544 43.269897594807404, -79.87186750565226 43.26918209465724, -79.88402840974793 43.271957894581085, -79.88971631222708 43.279703095685555, -79.89337791332106 43.27894629538077, -79.89292941254962 43.27174729412852, -79.89343511217284 43.26560199301782, -79.89362121216588 43.264847392875645, -79.89443101232001 43.26367559263054, -79.89402941210987 43.26272629248133, -79.89454441234427 43.26354179260156, -79.89327561271313 43.272362794221216, -79.89614401375499 43.273885294356646, -79.89671871413671 43.27616919473377, -79.90345471581743 43.27098419350225, -79.90144381543065 43.27384649410237, -79.9226034215834 43.267555392001675, -79.91938502081808 43.270460592665785, -79.92143952160839 43.27205569285195, -79.91936902089253 43.27136979282734, -79.92041652134654 43.272766393025435, -79.9158397200418 43.274424793532475, -79.92588342297874 43.27162919256892, -79.92664772291188 43.26809759190864, -79.9290193235752 43.26709339162029, -79.93050272401945 43.266800891499265, -79.93085852414106 43.266903291500746, -79.92703962304888 43.268245191916485, -79.92635392311554 43.27148949252221, -79.92536982285735 43.27210149267646, -79.92858902380094 43.27123139237215, -79.9281954235499 43.2697868921351, -79.93631702599336 43.26831389149517, -79.931184124525 43.270112092053, -79.93273222509931 43.271071992150404, -79.92520132284406 43.27255929276528, -79.92347302249527 43.27483009324754, -79.91263061929112 43.277464994219955, -79.91141341883205 43.27662519412829, -79.91125611888764 43.277830194348695, -79.9070896175122 43.27719619443116, -79.90785771797677 43.2797246948424, -79.9053504173292 43.28140269525622, -79.89872081528148 43.282005395672336, -79.89713111507498 43.285402996347294, -79.89277221319794 43.279732895548186, -79.88990961230658 43.279912195713514, -79.8906103129521 43.28475439653705, -79.88737531240591 43.29022949765612, -79.912582021994 43.308505699708704, -79.88417831481881 43.329349504717996, -79.88121291377615 43.32817910464987, -79.8737767116317 43.3306092054265, -79.86126470863258 43.34164950796058, -79.8599995085478 43.34525850865688, -79.8600121087035 43.34698830896173, -79.91837473086872 43.388602813572504)), ((-79.88597571174665 43.28776319728543, -79.88615551190931 43.28897139749061, -79.88628221196046 43.28909709750693, -79.88654161204909 43.289170397507775, -79.88622061151013 43.28417159663888, -79.8816521100429 43.28394699681239, -79.8837993104157 43.280429196090104, -79.87490220811691 43.28638389755825, -79.87706940893746 43.28791319772757, -79.88597571174665 43.28776319728543)))
